20260119 060100;4710;4710.4;4709.6;4709.7;18
20260119 060200;4709.5;4709.5;4709.5;4709.5;2
20260119 060300;4710;4710;4710;4710;1
20260119 060500;4710.8;4710.8;4710;4710;7
20260119 060600;4710.2;4710.2;4708.6;4708.6;4
20260119 060700;4708.3;4708.3;4707.4;4707.4;8
20260119 060800;4707.8;4707.8;4707.8;4707.8;1
20260119 060900;4708.4;4708.7;4708.4;4708.7;3
20260119 061100;4709.5;4709.5;4709.5;4709.5;1
20260119 061200;4709.5;4709.7;4709.5;4709.7;2
20260119 061500;4709.8;4709.8;4709.8;4709.8;1
20260119 061600;4709;4709;4709;4709;1
20260119 061800;4709.5;4709.5;4709.5;4709.5;1
20260119 061900;4709.6;4709.9;4709.6;4709.9;3
20260119 062000;4709.7;4709.7;4709.7;4709.7;1
20260119 062100;4710.5;4711;4710.5;4711;6
20260119 062300;4710.8;4710.8;4710.8;4710.8;3
20260119 062400;4711.9;4712;4711.9;4712;4
20260119 062500;4712.5;4713;4711.8;4711.8;3
20260119 062600;4712;4712;4710.8;4710.8;4
20260119 062700;4711;4711;4710.9;4710.9;10
20260119 062800;4711.4;4712;4711.4;4712;5
20260119 063000;4711.7;4711.7;4710;4710;6
20260119 063200;4711.8;4712.3;4711.8;4712.3;4
20260119 063300;4713.2;4714.6;4713.2;4714.6;8
20260119 063400;4714.7;4715;4714.4;4715;7
20260119 063500;4715;4715.3;4715;4715.3;4
20260119 063600;4714.3;4714.3;4713.8;4713.8;6
20260119 063700;4714.6;4715.8;4714.6;4715.8;5
20260119 063800;4716.1;4716.5;4715.3;4715.3;7
20260119 063900;4715.6;4715.6;4715;4715;3
20260119 064000;4714.7;4715;4714.7;4715;3
20260119 064300;4713.3;4713.3;4713.3;4713.3;1
20260119 064400;4713.6;4713.6;4713.6;4713.6;2
20260119 064500;4712.9;4713.1;4712.8;4712.8;3
20260119 064600;4713.2;4713.5;4713.2;4713.5;2
20260119 064700;4715.1;4715.1;4714.6;4714.6;2
20260119 064800;4713.8;4713.9;4713.7;4713.9;11
20260119 064900;4714.5;4714.5;4714.5;4714.5;1
20260119 065000;4713.9;4714.5;4713.9;4714.3;3
20260119 065400;4715.9;4716.2;4715.9;4716.2;3
20260119 065500;4716.2;4717.2;4716.2;4716.9;16
20260119 065600;4717;4717.9;4716.8;4717.9;3
20260119 065700;4718;4718.5;4717.9;4718;12
20260119 065800;4717.6;4718;4717.2;4718;4
20260119 065900;4718.4;4718.9;4717.6;4717.6;7
20260119 070000;4718;4718;4717.9;4717.9;6
20260119 070100;4718;4718;4715.4;4715.4;9
20260119 070200;4714.7;4715.7;4714.7;4715.7;5
20260119 070300;4715.7;4715.7;4715.6;4715.6;4
20260119 070400;4714.7;4714.7;4714.3;4714.3;2
20260119 070500;4715.1;4715.1;4715.1;4715.1;1
20260119 070600;4716.4;4718;4716.4;4717.4;11
20260119 070700;4717.7;4717.7;4717.5;4717.5;4
20260119 070800;4717.6;4717.6;4717.5;4717.5;5
20260119 070900;4717.1;4717.6;4717.1;4717.4;7
20260119 071000;4717.8;4717.8;4715;4715;8
20260119 071100;4714;4714;4713.9;4713.9;2
20260119 071200;4710;4710;4709.5;4709.5;7
20260119 071300;4708.7;4708.7;4708;4708;7
20260119 071400;4708.4;4709.5;4707.9;4709.5;5
20260119 071500;4709.4;4709.4;4708.5;4708.5;3
20260119 071600;4709.3;4709.3;4709;4709.1;3
20260119 071700;4708.6;4708.6;4707;4707;8
20260119 071800;4706;4706;4704.8;4705.5;16
20260119 071900;4704.3;4705.9;4704.3;4705.7;7
20260119 072000;4705.9;4706.1;4703.7;4703.7;17
20260119 072100;4703.9;4704.7;4703.9;4704.7;6
20260119 072200;4703.7;4704.7;4703.6;4704.7;3
20260119 072300;4704;4704;4703.4;4703.4;7
20260119 072400;4703.5;4705;4703.5;4703.6;8
20260119 072500;4703.5;4703.5;4703.5;4703.5;1
20260119 072600;4705;4705.1;4705;4705;7
20260119 072700;4706.4;4708.2;4706.4;4708.1;13
20260119 072800;4707.6;4707.6;4707.5;4707.5;2
20260119 072900;4708.2;4708.2;4708.2;4708.2;4
20260119 073000;4706.8;4706.8;4706.8;4706.8;1
20260119 073200;4707.9;4708.5;4707.9;4708.5;5
20260119 073300;4709.2;4709.2;4706;4706;11
20260119 073400;4706;4706;4706;4706;1
20260119 073500;4706.3;4706.3;4706.3;4706.3;2
20260119 073600;4705;4705;4705;4705;1
20260119 073700;4706.3;4706.3;4706.3;4706.3;1
20260119 074100;4705;4705;4705;4705;5
20260119 074200;4704.5;4704.5;4704.5;4704.5;1
20260119 074300;4705;4705.1;4705;4705.1;6
20260119 074400;4704.6;4704.6;4704.6;4704.6;1
20260119 074500;4704.5;4704.5;4704.5;4704.5;1
